ShellNo,kx,ky,kz,u_amp,v_amp,w_amp,u_hat_pn1,u_hat_pn2,u_hat_pn3
25,336.64692178037581,-213.58588726194813,376.99111843077503,0.84769999712724041E-3,-0.13381982743023303E-3,-0.83279845559198877E-3,0.70886839557355719,-0.11190355867390775,-0.69640734582073882
25,315.88444858335731,160.71641454253196,418.87902047863895,0.84797545296069700E-3,-0.76978934921459984E-3,-0.34411958385312247E-3,0.70909873877914342,-0.64371752124172676,-0.28776158796516804
25,235.39660684964616,365.19399832262252,335.10321638291117,0.55104397053742405E-5,0.80657456588378027E-3,-0.88287224653571885E-3,0.46079704684334720E-2,0.67447825924983795,-0.73828032914840036
25,301.53627473008419,440.85926613549015,-125.66370614359168,0.75626396692379024E-3,-0.26418145612121209E-3,0.88787908498497202E-3,0.63240725100874706,-0.22091528320817061,0.74246717537990425
25,164.88118029751067,362.99349521083133,-376.99111843077503,-0.26418470334637099E-3,-0.78027777257385527E-3,-0.86685024030933738E-3,-0.22091799862081218,-0.65248820882455993,-0.72488231819398974
25,213.45255292634249,53.371523668546814,-502.65482457436673,-0.44668447015316340E-3,-0.10671112651829935E-2,-0.30298981966878167E-3,-0.37352896633025406,-0.89234570368318045,-0.25336782832558163
25,188.62322532885833,-300.05671068442615,-418.87902047863895,0.76143612509365277E-3,0.87687068154216718E-3,-0.28525275499724907E-3,0.63673234181439542,0.73326166716618157,-0.23853564168112834
25,353.87805030272074,-384.40755541971947,-167.55160819145559,0.18312246377280516E-4,-0.46355608858728492E-3,0.11021963134331639E-2,0.15313168282177157E-1,-0.38763744471960787,0.92168471742153479
25,469.22364111948423,-281.33070012702973,41.887902047863896,0.31579939161982475E-3,0.66683448852311708E-3,0.94109447355089908E-3,0.26407951966413545,0.55762403632702073,0.78696724290425268
25,512.76035435902395,100.37759783650864,167.55160819145559,-0.22028213262229664E-3,-0.58061333705452514E-3,0.10219688027827288E-2,-0.18420554730997665,-0.48552370659578048,0.85459642327459251
25,450.24040985117335,302.22106568292747,83.775804095727793,-0.68095024244368236E-3,0.91448018354215420E-3,0.36067861068266982E-3,-0.56942799040026848,0.76471169362766522,0.30160866926834140
25,425.01528631872515,90.223197253270939,-335.10321638291117,0.55672629802376345E-3,-0.95889003469540898E-3,0.44793083107771872E-3,0.46554875426580261,-0.80184834579394204,0.37457120517877263
25,495.16040725697798,-109.65239255565919,-209.43951023931947,-0.45511544619947501E-3,-0.93877026127716290E-3,-0.58449690003595602E-3,-0.38057916390406732,-0.78502367721941235,-0.48877124118240922
25,510.35689480074120,157.53367082933389,-125.66370614359168,0.17900524297782139E-3,0.32656855755333169E-3,0.11363830336569487E-2,0.14968875760170205,0.27308497136027909,0.95027252631274906
26,238.35876528226126,451.30228683029185,251.32741228718336,-0.72437840407460580E-4,0.59424836561453183E-3,-0.99837677818068074E-3,-0.62226343905749541E-1,0.51047771380482776,-0.85763651148532594
26,-70.666556779331216,524.20935946983491,209.43951023931947,-0.10474276279183517E-2,0.60314673393309049E-4,-0.50437293386508086E-3,-0.89977270753253979,0.51812168723192109E-1,-0.43327193995429952
26,185.24829603308393,337.45749105895084,418.87902047863895,-0.72346985861312257E-3,-0.52686444085347508E-3,0.74440565326395743E-3,-0.62148297042366740,-0.45259283965183172,0.63946746513741137
26,333.46639491628309,192.33994103279886,418.87902047863895,-0.89453506351796878E-3,-0.65226182046756347E-4,0.74208295849007510E-3,-0.76843326892566610,-0.56031306467309611E-1,0.63747219853400772
26,471.70686352929238,239.33626909053825,209.43951023931947,0.57292973045795922E-3,-0.10030502337373386E-2,-0.14413987833252823E-3,0.49216434726336111,-0.86165115426127037,-0.12382061073605702
26,393.90323423621726,408.33781232257110,-41.887902047863896,-0.39615465906736152E-3,0.48292024612021440E-3,0.98233602904265380E-3,-0.34030909696269324,0.41484341809603009,0.84385701216902764
26,122.71652408190531,553.93156764296316,-41.887902047863896,0.76115555493011403E-3,-0.10247258724127331E-3,0.87480062987630803E-3,0.65385614839471062,-0.88027119786009841E-1,0.75148078045191113
26,-279.50705040064918,493.73609923770465,-41.887902047863896,-0.90642846477459427E-3,-0.46537194643064649E-3,0.56298396219661435E-3,-0.77865006822063276,-0.39976888625877582,0.48362062491111946
26,-389.38081749987009,379.42477621749589,167.55160819145559,0.94425190109809518E-4,-0.38624108306415544E-3,0.10940915232260189E-2,0.81114156911470114E-1,-0.33179302875522976,0.93985843594552732
26,-334.40829746842428,190.69761414142778,418.87902047863895,-0.92524367318744900E-3,-0.47609004488219912E-3,-0.52191662778602681E-3,-0.79481291381032637,-0.40897606411651471,-0.44834251529394697
26,-60.334124805722254,-153.25513211263453,544.54272662223070,-0.10973511101200087E-2,-0.32492096717393434E-3,-0.21302924254199186E-3,-0.94265852183868981,-0.27911715384976638,-0.18299870390716452
26,237.50362724932231,-120.76538257147445,502.65482457436673,0.43358087047881309E-3,-0.98590669877097960E-3,-0.44173539822185286E-3,0.37245936937940671,-0.84692432783220650,-0.37946436076061174
26,471.34960472008572,-124.53293870187673,293.21531433504725,-0.11777672051403069E-3,-0.11219575387581384E-2,-0.28718369956809051E-3,-0.10117384330583391,-0.96379620460388227,-0.24669967454757161
26,401.18544771348297,-401.18544771348297,41.887902047863896,0.28309245587157696E-3,0.39359376150381202E-3,0.10583369805042037E-2,0.24318516975519430,0.33810920680030765,0.90914417860315433
26,497.92066105882537,178.50554639440011,-209.43951023931947,-0.55884902559880762E-3,0.54730557636701097E-3,-0.86213625641989606E-3,-0.48006858656601870,0.47015240687711729,-0.74060169220719352
26,258.36974396341066,380.26968460056929,-335.10321638291117,0.51707936122827715E-3,-0.86491887164564596E-3,-0.58281972481364686E-3,0.44418715380479756,-0.74299204469452496,-0.50066015810671638
26,-31.887346440930131,509.38379658376579,-251.32741228718336,0.53643409564987010E-3,-0.42993044059106702E-3,-0.93943218448504966E-3,0.46081346891231484,-0.36932353727396311,-0.80700128357050738
26,-419.24394042488569,291.07245404220242,-251.32741228718336,-0.46803710623237758E-3,0.22538323577190586E-3,0.10417668722854856E-2,-0.40205834090642179,0.19361116594371572,0.89490994347447639
26,-538.26874848535499,179.34960640644056,41.887902047863896,0.25556849221402569E-3,0.92192056320824578E-3,-0.66323583504671719E-3,0.21954123422964350,0.79195825962351774,-0.56974008239460727
26,-510.37060553640782,3.2403841648088019,251.32741228718336,-0.20707902077118614E-3,-0.10709067875718989E-2,-0.40670810596514837E-3,-0.17788727948944402,-0.91994203139699271,-0.34937483404649944
26,-332.51712179377279,-193.97642426065141,418.87902047863895,0.94420057557062520E-3,-0.25675221066659833E-3,0.63063311630360034E-3,0.81109747890017336,-0.22055808496819451,0.54173333927029577
26,-35.595602456857435,-383.31115629563448,418.87902047863895,-0.51808713156254328E-3,0.79061058865911719E-3,0.67945211249819206E-3,-0.44505285967130759,0.67915893279947093,0.58367036595759703
26,256.72749469139990,-414.45131941035447,293.21531433504725,-0.66495159225557899E-3,0.24204669903440390E-3,0.92433074568154126E-3,-0.57121397086970327,0.20792559594053037,0.79402868086489220
26,432.07493211606396,-367.71018472573519,41.887902047863896,0.67582582443200651E-3,0.72450609687131336E-3,-0.61113412815516155E-3,0.58055527242307836,0.62237313111674952,-0.52498310575265050
26,472.41605585008875,-237.93336247333372,-209.43951023931947,-0.62634742728831527E-3,-0.50090095343706528E-3,-0.84375451829547148E-3,-0.53805179993894436,-0.43028940145049460,-0.72481121099348156
26,383.80839969948329,-29.759062066615925,-418.87902047863895,-0.71360566841904003E-3,-0.69306218212348528E-3,-0.60462080156022048E-3,-0.61300932615271697,-0.59536183644209628,-0.51938795688587780
26,217.32198822875648,154.15383231214150,-502.65482457436673,0.68852731966367788E-3,-0.93859893405065249E-3,0.98347874713308996E-5,0.59146624942014825,-0.80628549569225538,0.84483864232921500E-2
26,-197.38959875563665,269.04518702376282,-460.76692252650281,0.28576148092412744E-3,-0.91692478708572597E-3,-0.65781749962791456E-3,0.24547794477276597,-0.78766673351882688,-0.56508556479343930
26,-507.96976875182008,-49.551681296981059,-251.32741228718336,-0.42841150191103125E-3,0.82240616492222521E-3,0.70373733515931064E-3,-0.36801872199863200,0.70647231558532586,0.60453212286031699
26,-529.70802196210059,-203.24600459328650,41.887902047863896,-0.13455783747673359E-4,0.26849893756318588E-3,0.11326348989767407E-2,-0.11558934146770637E-1,0.23064888645430137,0.97296838706033062
26,-344.30808716698857,-420.75232970950185,167.55160819145559,-0.18011775490887265E-3,-0.29524370218711422E-3,-0.11115409586040046E-2,-0.15472671876254149,-0.25362346592555085,-0.95484804028331560
26,-47.331861795096458,-552.83130435004671,125.66370614359168,0.10743296285001393E-2,0.98911752675744226E-5,0.44816577953638384E-3,0.92288235755162817,0.84968252831670431E-2,0.38498825706773993
26,185.93426917699369,-536.02982609156436,-41.887902047863896,0.52514546969391416E-3,0.10135989687311265E-3,0.10339646797326812E-2,0.45111619029374445,0.87071284367390020E-1,0.88820761891208266
26,218.84616986813009,-404.30967284494244,-335.10321638291117,0.69530434176676443E-4,0.76360753225840653E-3,-0.87590159685338226E-3,0.59728792087903534E-1,0.65596247270837305,-0.75242654511522711
26,202.07255199040742,-173.66327854875860,-502.65482457436673,-0.10804899644212853E-2,-0.33738974280048260E-5,-0.43320273033524464E-3,-0.92817427651895146,-0.28982821751285851E-2,-0.37213453530807183
26,-331.59737179023233,-37.298114957369847,-460.76692252650281,-0.94358220190092013E-3,0.13597589648032217E-3,0.66805518918803392E-3,-0.81056627680446092,0.11680749798285917,0.57388005656438223
26,-330.96759314769730,-445.33493967617716,-125.66370614359168,0.94608909713350892E-3,-0.63872936144900819E-3,-0.22819898132314174E-3,0.81271977729538236,-0.54868826409866656,-0.19602997840467146
26,-87.385844979780444,-502.84427925780852,-251.32741228718336,-0.43132031178073617E-3,0.54244676160482654E-3,-0.93533355089972091E-3,-0.37051747958569636,0.46597853481432067,-0.80348043063522223
26,-269.24769756464548,-372.64679654878563,-335.10321638291117,0.92297457642779310E-3,-0.70793213421108917E-3,0.45657163601609412E-4,0.79286368955781494,-0.60813558490368014,0.39220914760211528E-1
26,238.35876528226126,-451.30228683029185,-251.32741228718336,0.49578237484397157E-3,-0.30034342392618296E-3,0.10095188044148779E-2,0.42589238422785447,-0.25800428452773316,0.86720785641162523
26,-70.666556779331216,-524.20935946983491,-209.43951023931947,0.11443943537162216E-2,-0.19166605457155569E-3,0.93596146695686661E-4,0.98307012215689027,-0.16464706512149721,0.80401982993669380E-1
26,185.24829603308393,-337.45749105895084,-418.87902047863895,0.77803942393721325E-3,-0.47310663105763767E-3,0.72523053053330391E-3,0.66835991373870307,-0.40641321942628000,0.62299544202406476
26,333.46639491628309,-192.33994103279886,-418.87902047863895,0.56934824837746561E-4,0.10731650059178776E-2,-0.44744815092125708E-3,0.48908774345546899E-1,0.92188191075591241,-0.38437179190601922
26,471.70686352929238,-239.33626909053825,-209.43951023931947,-0.53444950568583413E-3,-0.10339274369492487E-2,-0.22188577345122534E-4,-0.45910864479111868,-0.88817562620996948,-0.19060673770648667E-1
26,393.90323423621726,-408.33781232257110,41.887902047863896,-0.72139592753825172E-3,-0.62780490559842777E-3,0.66376461807379457E-3,-0.61970139952680170,-0.53930381885682055,0.57019432335912734
26,122.71652408190531,-553.93156764296316,41.887902047863896,0.11272297363795923E-2,0.25960928488355934E-3,0.13073137570115821E-3,0.96832518532012501,0.22301240003044415,0.11230229252961245
26,-279.50705040064918,-493.73609923770465,41.887902047863896,0.76487169269152908E-4,0.55136526529990020E-4,0.11602776514042987E-2,0.65704842559461379E-1,0.47363980515220880E-1,0.99671436581098316
26,-389.38081749987009,-379.42477621749589,-167.55160819145559,-0.64492678756194837E-4,0.52427550882551768E-3,-0.10373574298193802E-2,-0.55401204468716908E-1,0.45036886701799683,-0.89112209610375015
26,-334.40829746842428,-190.69761414142778,-418.87902047863895,-0.85994560896948485E-3,0.69081052020761953E-3,0.37203350219228306E-3,-0.73871985833612874,0.59342758925929773,0.31958827764132403
26,-60.334124805722254,153.25513211263453,-544.54272662223070,0.90406012113973804E-3,-0.67368007024477751E-3,-0.28976716910076152E-3,0.77661558783468276,-0.57871200325270200,-0.24891895472911404
26,237.50362724932231,120.76538257147445,-502.65482457436673,0.70656195971545140E-3,-0.91819359115140960E-3,0.11324874489553677E-3,0.60695856266092896,-0.78875667542896855,0.97284172293440885E-1
26,471.34960472008572,124.53293870187673,-293.21531433504725,0.29434155712541090E-3,-0.11262640699307121E-2,-0.51811679157878688E-5,0.25284849543296500,-0.96749564799255905,-0.44507833854202823E-2
26,401.18544771348297,401.18544771348297,-41.887902047863896,0.82457195535507333E-3,-0.81035529569840122E-3,0.13616143780213039E-3,0.70833279650999337,-0.69612024643932668,0.11696688371322637
26,497.92066105882537,-178.50554639440011,209.43951023931947,-0.38040790004710106E-3,0.20674844496203801E-3,0.10805921811934461E-2,-0.32678214424455598,0.17760330465155177,0.92826208388567621
26,258.36974396341066,-380.26968460056929,335.10321638291117,-0.29109059462225555E-3,-0.85003169892209816E-3,-0.74016682478948563E-3,-0.25005581815810235,-0.73020350317438909,-0.63582618045904038
26,-31.887346440930131,-509.38379658376579,251.32741228718336,0.63540224537574140E-3,0.39930500145731314E-3,0.88991800428551656E-3,0.54583016855323219,0.34301533845022658,0.76446707233537958
26,-419.24394042488569,-291.07245404220242,251.32741228718336,0.49821016352346670E-3,0.17778474342197603E-3,0.10369733699267202E-2,0.42797792974454818,0.15272258978377723,0.89079217678497080
26,-538.26874848535499,-179.34960640644056,-41.887902047863896,-0.32320104483334327E-3,0.78365971946478964E-3,0.79784276688823726E-3,-0.27763968739777395,0.67318792131573313,0.68537159743913278
26,-510.37060553640782,-3.2403841648088019,-251.32741228718336,0.30356393117437228E-3,0.93167706472384760E-3,-0.62845949648835113E-3,0.26077079979723239,0.80033939599108228,-0.53986613266414585
26,-332.51712179377279,193.97642426065141,-418.87902047863895,-0.75436390184592875E-3,-0.86405217571759133E-3,0.19870453743777016E-3,-0.64802190847082786,-0.74224752610344769,0.17069333945745435
26,-35.595602456857435,383.31115629563448,-418.87902047863895,-0.10287321621548170E-2,0.35557868572068006E-3,0.41280563074927245E-3,-0.88371272457976180,0.30545308168699375,0.35461279630567877
26,256.72749469139990,414.45131941035447,-293.21531433504725,-0.10367589628160899E-2,0.47045618447179294E-3,-0.24276816818030974E-3,-0.89060799444978711,0.40413640388585415,-0.20854536023689807
26,432.07493211606396,367.71018472573519,-41.887902047863896,0.25301477378071504E-3,-0.41768005472330187E-3,-0.10567220297239518E-2,0.21734751116203427,-0.35880007716391854,-0.90775688596608028
26,472.41605585008875,237.93336247333372,209.43951023931947,-0.11600808835236570E-3,0.88653430955677021E-3,-0.74547541433933715E-3,-0.99654533611957391E-1,0.76156037397608733,-0.64038642296662218
26,383.80839969948329,29.759062066615925,418.87902047863895,0.84665479540763859E-3,-0.25312258615716073E-3,-0.75778569909918183E-3,0.72730263867808020,-0.21744012532579549,-0.65096133807639001
26,217.32198822875648,-154.15383231214150,502.65482457436673,-0.36293296894447007E-3,0.10037125979735794E-2,0.46473135539917669E-3,-0.31177063829124485,0.86222014561335014,0.39921859876258653
26,-197.38959875563665,-269.04518702376282,460.76692252650281,-0.68226768488090965E-3,0.91208742122256454E-3,0.24029543105038757E-3,-0.58608902966144305,0.78351128672325931,0.20642120261196692
26,-507.96976875182008,49.551681296981059,251.32741228718336,-0.29481189117138925E-3,0.83126413508343116E-3,-0.75975024746084794E-3,-0.25325252691610978,0.71408158574657854,-0.65264894584168065
26,-529.70802196210059,203.24600459328650,-41.887902047863896,-0.42453797347379149E-3,-0.10661214466388084E-2,0.19567095355319534E-3,-0.36469124134337555,-0.91583127562440503,0.16808739713495172
26,-344.30808716698857,420.75232970950185,-167.55160819145559,0.86141220463612335E-3,0.76721619106871893E-3,0.15647006689720612E-3,0.73997970934507096,0.65906242216719046,0.13441262382938723
26,-47.331861795096458,552.83130435004671,-125.66370614359168,-0.10967496786562011E-2,-0.52069918783033638E-5,0.39018916126921601E-3,-0.94214187362151325,-0.44729669674191301E-2,0.33518454996531805
26,185.93426917699369,536.02982609156436,41.887902047863896,0.35438975053962143E-3,-0.20804006205541061E-3,0.10891564576594682E-2,0.30443174961742836,-0.17871284365761070,0.93561906208492873
26,218.84616986813009,404.30967284494244,335.10321638291117,0.33437757486639072E-3,0.59868128986339175E-3,-0.94069490408041020E-3,0.28724067215377064,0.51428573275274336,-0.80808599873257536
26,202.07255199040742,173.66327854875860,502.65482457436673,0.10504458121635032E-2,-0.41762684452827006E-3,-0.27800353667965035E-3,0.90236542108878737,-0.35875436796170163,-0.23881363087490518
26,-331.59737179023233,37.298114957369847,460.76692252650281,0.92677175763774839E-3,0.28586581152531109E-3,0.64382404352034692E-3,0.79612558558500235,0.24556756798395818,0.55306475347049666
26,-330.96759314769730,445.33493967617716,125.66370614359168,0.60119185854290446E-3,0.65808053458243801E-3,-0.74875423951674348E-3,0.51644238884811566,0.56531151994957518,-0.64320303513987942
26,-87.385844979780444,502.84427925780852,251.32741228718336,0.10349773993524475E-2,-0.83208704806678752E-4,0.52633890815986133E-3,0.88907757636781570,-0.71478849343486417E-1,0.45214139082422206
26,-269.24769756464548,372.64679654878563,335.10321638291117,-0.69077028322761470E-3,-0.85124682939168202E-3,0.39159903374386026E-3,-0.59339302444978070,-0.73124733780647311,0.33639567399906861
27,-144.37558742952083,429.05217419594476,376.99111843077503,0.72058749603653180E-3,0.70217667796279842E-3,-0.52318258354725638E-3,0.63542328207008714,0.61918838691807099,-0.46134910220902764
27,-170.80074704443899,146.12564968362412,544.54272662223070,0.93238105045899541E-3,-0.48739333005867925E-3,0.42323960212336409E-3,0.82218555065320542,-0.42978968015461405,0.37321810128888427
27,199.88273528462594,233.31824033028772,502.65482457436673,-0.10359306142466444E-2,0.40280879936959189E-3,0.22496949985109039E-3,-0.91349688208871238,0.35520195777746488,0.19838098599729048
27,241.17281438902964,450.45847182914349,293.21531433504725,-0.81290570120917563E-3,-0.77013883336804015E-4,0.78693813286767058E-3,-0.71683065764665010,-0.67911828589867537E-1,0.69393212333444509
27,4.4804373374622628,583.10712749284119,83.775804095727793,-0.68337297009208502E-3,0.13384322212829706E-3,-0.89504514851715140E-3,-0.60260703651161029,0.11802466731019516,-0.78926227418584538
27,-304.24526774248903,488.56507429218817,125.66370614359168,0.60100613811711731E-3,0.57292834818374583E-3,-0.77237502033613496E-3,0.52997490926110358,0.50521555452504407,-0.68109018420443934
27,-388.08918454952175,290.07757757036001,335.10321638291117,0.77851436383434146E-3,0.79692517223668052E-3,0.21176424959232294E-3,0.68650393592347869,0.70273882254713549,0.18673642720861358
27,-382.10189143800551,-159.97153673678261,418.87902047863895,-0.66920382978295897E-3,-0.46562797692681714E-3,-0.78827359688950118E-3,-0.59011250713265473,-0.41059671302913242,-0.69510975261125829
27,-79.829107885432194,-210.12594847047257,544.54272662223070,-0.63012569991259385E-3,0.90697319161000709E-3,0.25760371553351657E-3,-0.55565291176641818,0.79978057533931357,0.22715825530985578
27,237.25029252044362,-195.19940531325838,502.65482457436673,-0.29082575944125092E-3,-0.10610968769024271E-2,-0.27479490118920938E-3,-0.25645387907940687,-0.93568881478548027,-0.24231766297665597
27,473.39335966688458,103.23247161964430,335.10321638291117,0.67473658434183729E-3,-0.23895532080285339E-3,-0.87957338446372304E-3,0.59499136095683003,-0.21071386201927922,-0.77561907450736378
27,471.98036528405515,329.38662624362888,125.66370614359168,-0.29040195719031179E-3,0.72859224513949097E-3,-0.81904730377975379E-3,-0.25608016482718676,0.64248197234035520,-0.72224640144463714
27,299.97212802782741,500.05071628600246,-83.775804095727793,0.87926121128870799E-3,-0.43171926265603365E-3,0.57143384815838173E-3,0.77534379620384986,-0.38069557453973280,0.50389768526365109
27,-2.3006555247460128,550.61981469834848,-209.43951023931947,-0.23855886185749936E-3,-0.39501875951011476E-3,-0.10358900961543152E-2,-0.21036425944409085,-0.34833260086773188,-0.91346115271600936
27,-319.38005593062189,465.80598994622528,-167.55160819145559,-0.80831209416991200E-5,-0.38872966495411281E-3,-0.10652897976544961E-2,-0.71277995613228300E-2,-0.34278679674817042,-0.93938618600048740
27,-530.15251936719301,253.44840041755990,-41.887902047863896,-0.41876826844980977E-3,-0.75432753030770558E-3,0.73596301306905220E-3,-0.36927522199426999,-0.66517567637566299,0.64898160989296305
27,-554.11012869423348,109.27399358717575,167.55160819145559,0.24142099131890506E-3,0.11053154465287499E-2,0.77537802791925235E-4,0.21288812185646847,0.97468131575857275,0.68373827474867088E-1
27,-382.62981227813867,-395.95694224281954,209.43951023931947,-0.10809426504834532E-3,-0.44442921449117106E-3,-0.10376978102591672E-2,-0.95318907208030865E-1,-0.39190337283550880,-0.91505521816381052
27,-150.24191159084836,-460.63606477883241,335.10321638291117,0.87284597849172365E-3,0.21763666723169733E-3,0.69050171698074501E-3,0.76968676176802497,0.19191480028700014,0.60889325681095563
27,275.66938453592712,-398.45276583678537,335.10321638291117,-0.51009905038405322E-4,-0.74963663512645049E-3,-0.84938880797342598E-3,-0.44981187511396591E-1,-0.66103918493178593,-0.74900192840525082
27,483.22861211963419,-263.96511470877977,209.43951023931947,-0.64811764652426059E-3,-0.75645114597719398E-3,0.54198120102075069E-3,-0.57151844069898716,-0.66704830786869318,0.47792596383803132
27,415.51040027031917,-415.51040027031917,41.887902047863896,0.68595974447653422E-3,0.61974686083540623E-3,-0.65680400401382994E-3,0.60488808729084587,0.54650071855354909,-0.57917818197345472
27,513.46042004140861,198.86143518839302,-209.43951023931947,-0.52991957885269181E-3,0.89740403717439808E-3,-0.44706786538279547E-3,-0.46728987094539431,0.79134237241245908,-0.39423016898311797
27,276.09021594167581,358.75377501730259,-376.99111843077503,0.40917065221768550E-3,0.60020959673372893E-3,0.87083078700671832E-3,0.36081192109075783,0.52927250886847776,0.76790974010938540
27,-42.128037419381329,364.65251044277773,-460.76692252650281,0.12697816411528701E-3,-0.87797309309246439E-3,-0.70644053952885098E-3,0.11197097123827879,-0.77420791708236447,-0.62294831465133860
27,-342.50438207161039,232.98818911733161,-418.87902047863895,-0.40899741694514413E-3,-0.10304156197327356E-2,-0.23871155353114899E-3,-0.36065916000892667,-0.90863368929963173,-0.21049890491733161
27,-529.67145094576222,-57.750044931691221,-251.32741228718336,-0.30917558659592263E-3,-0.72247199245676372E-3,0.81759593872210076E-3,-0.27263499165792593,-0.63708505514688829,0.72096656915017143
27,-542.85820417182458,-224.95056263308922,-41.887902047863896,0.17704843521101552E-3,-0.22285173123267880E-3,-0.10977292014527904E-2,0.15612357750578174,-0.19651351050877897,-0.96799166769880418
27,-162.68436799747352,-564.65173503219160,-41.887902047863896,-0.88349812819698561E-3,0.30228471314941847E-3,-0.64348539370746264E-3,-0.77907996379282995,0.26655853120615408,-0.56743366084308067
27,169.36895329789118,-562.68280862700828,41.887902047863896,0.10595743456468299E-2,0.33568602756267000E-3,0.22502341920906544E-3,0.93434622722629124,0.29601223800326343,0.19842853277766076
27,440.12896548779764,-389.33825807932459,-41.887902047863896,-0.18866527224557360E-3,-0.93390916989658887E-4,-0.11143168283385954E-2,-0.16636745317164259,-0.82353306594284276E-1,-0.98261884951295808
27,509.51161792012050,-155.83589073452401,-251.32741228718336,-0.40968705460069099E-3,-0.10411296119542497E-2,-0.18499754228328553E-3,-0.36126729132529983,-0.91808142484724209,-0.16313320192081915
27,307.20080128248475,4.2634290289756223,-502.65482457436673,-0.70225342147423161E-3,-0.77650530408010033E-3,-0.43577297645615694E-3,-0.61925606032925373,-0.68473232130355177,-0.38427019128178708
27,-39.899493932690660,-39.490884328994802,-586.43062867009451,-0.60521925704252176E-3,-0.95321852041833379E-3,0.10536861716200256E-3,-0.53369009148402180,-0.84056029851439840,0.92915395996368791E-1
27,-323.91388817469493,-172.70210756264714,-460.76692252650281,-0.92817996232729967E-4,0.10782214816455703E-2,-0.33888301571430849E-3,-0.81848097733824954E-1,0.95078951055093852,-0.29883138309699170
27,-361.51866621450262,-415.32123390548452,-209.43951023931947,0.61549466279546387E-3,-0.79798796850163230E-3,0.51999996581075640E-3,0.54275107586697224,-0.70367600990406576,0.45854262913140048
27,208.07930321357551,-490.49966076517751,-251.32741228718336,-0.56663313899358756E-3,0.24680732022385333E-3,-0.95080569767142550E-3,-0.49966435844277768,0.21763785566383623,-0.83843264051682453
27,213.61807785311845,-298.51891351029656,-460.76692252650281,-0.76479107167998965E-3,0.49505597883669952E-3,-0.67530188563550016E-3,-0.67440256115707164,0.43654670197730905,-0.59548985087700412
27,-64.052688141126765,-480.26604014368593,-335.10321638291117,0.10002681333181618E-2,0.20953902246371265E-3,-0.49150330800453823E-3,0.88204924970127840,0.18477419342966211,-0.43341391134091395
27,-144.37558742952083,-429.05217419594476,-376.99111843077503,0.10919074023800594E-2,-0.11984706624688835E-3,-0.28176825155772409E-3,0.96285793072072090,-0.10568267781489256,-0.24846685263448151
27,-170.80074704443899,-146.12564968362412,-544.54272662223070,0.91625540810244468E-3,-0.65899341962938557E-3,-0.11055379801003491E-3,0.80796575271326387,-0.58110883670158131,-0.97487754871184232E-1
27,199.88273528462594,-233.31824033028772,-502.65482457436673,-0.10428120654135098E-2,-0.37507848821057607E-3,-0.24057756785687750E-3,-0.91956503385363420,-0.33074901427455228,-0.21214438024651233
27,241.17281438902964,-450.45847182914349,-293.21531433504725,-0.68846273664102946E-3,-0.72071007154488520E-3,0.54093853188394957E-3,-0.60709525783558516,-0.63553137072309285,0.47700652484045852
27,4.4804373374622628,-583.10712749284119,-83.775804095727793,0.97152958266800873E-3,-0.75863614027985035E-4,0.57999433127728882E-3,0.85670722770325602,-0.66897506382648450E-1,0.51144642890608272
27,-304.24526774248903,-488.56507429218817,-125.66370614359168,-0.49424246242684474E-3,0.53184612286148172E-3,-0.87113864119192337E-3,-0.43582933278895780,0.46898872212426024,-0.76818120987237459
27,-388.08918454952175,-290.07757757036001,-335.10321638291117,0.30684368428636564E-3,-0.97588540374569878E-3,0.48940072988903059E-3,0.27057869033830051,-0.86054824651154738,0.43155983103239742
27,-382.10189143800551,159.97153673678261,-418.87902047863895,-0.48558389579861241E-3,0.72821726834214015E-3,0.72105917404579624E-3,-0.42819409785191553,0.64215131299838302,0.63583921377911012
27,-79.829107885432194,210.12594847047257,-544.54272662223070,-0.11222185985525048E-2,-0.34258941142872133E-5,0.16319351261193479E-3,-0.98958673168008282,-0.30209973030320427E-2,0.14390612932751279
27,237.25029252044362,195.19940531325838,-502.65482457436673,0.89177771824480723E-3,-0.68302061180971346E-3,0.15567205057884307E-3,0.78638101232797541,-0.60229632246580656,0.13727360778457667
27,473.39335966688458,-103.23247161964430,-335.10321638291117,0.83318122586061044E-4,-0.10423622593396908E-2,0.43881368825418539E-3,0.73470987493888931E-1,-0.91916838909738552,0.38695152988557890
27,471.98036528405515,-329.38662624362888,-125.66370614359168,0.64130897872115452E-3,0.66996234498451835E-3,0.65260377899666424E-3,0.56551447023631451,0.59078137555116872,0.57547436976394473
27,299.97212802782741,-500.05071628600246,83.775804095727793,-0.65870012591804695E-3,-0.52262349763749431E-3,-0.76091869873131171E-3,-0.58085020655091346,-0.46085609309397335,-0.67098785310012865
27,-2.3006555247460128,-550.61981469834848,209.43951023931947,0.14889162311731885E-3,-0.40022316508982707E-3,-0.10505575400411075E-2,0.13129454001676538,-0.35292191235714054,-0.92639509257117969
27,-319.38005593062189,-465.80598994622528,167.55160819145559,-0.11745739610068336E-3,0.45221755829321839E-3,0.10333060932360841E-2,-0.10357543607711822,0.39877123414007998,0.91118254585117708
27,-530.15251936719301,-253.44840041755990,41.887902047863896,-0.30039511558286745E-3,0.75853195663454199E-3,0.78766140412259698E-3,-0.26489225987320186,0.66888319335384383,0.69456991318947325
